DAY;MONTH;YEAR;SITE;SOUTHLAT;WESTLONG;HEIGHT;QUADRAT;ACANTH_EC;ACAN_ ECHINATA;CHAE_PER;CHIT_CUM;CHIT_GRA;CHI_MAG;CHIT_LAT;ENOPLOCH;CH_BARNESI;TEGU_ATRA;TON_BENA;TON_CHIL;TON_ELEG;TON_LIN;TON_SP;COL_ORB;COL_PARA;COLLISELLA_SP;FIS_COST;FIS_CRAS;FIS_CUM;FIS_LIMB;FIS_MAX;FIS_LATI;FIS_PICT;FIS_PULC;FIS_SP;FIS_UNID;FIS_NIG;SCU_ARAU;SCU_CECI;SCU_PLAN;SCU_SCUR;SCU_VARI;SCU_VIRI;SCU_JUV;SCU_ZEBR;TEG_ATRA;LITT_ARAU;LITT_PERU;TRIMUSCU;CREPIDULA;CALIPTR;CONCHOLE;ONCHIDELLA;NUCELLA;SIPHONAR;EURYPODI;TALIEPUS_DENTATUS;ACA_GAYI;ACA_HASS;LEPTOGRAP;PETROLISTHES_LAEVIGATUS;ALLOPETRO_SP;PACHYCHELES_GROSS;LOXECHINUS_ALBUS;TETRAPIGUS_NIGER;STICHAS;ANE_ALICE;ANTHOTOE;BUNODACT;ISOLAUCT;PARANTHEO;PHYMACTI;PHYMANTHEA_PLUV;BRACHIDO;PERUMYTI;SEMIMYTI;JHELIUS;NOTHOCHT;AUSTROMEG;BALAN_SP;BALAN_FL;BALAN_LA;HELIASTE;PYURA;PHRAGMAT;BRYOPSIS;SPHA_CHAMISSOI;CENTROC;CERAMIUM;PTEROCLADIA;CHAETOMO;CLADOPH;ECTOCARP;POLYSIPH;POLYSIPH_SEC;RAMA;RIZHOCL;FIL_SP;FIL_SP_SEC;ENTEROMO;PORPHYRA;SCYTHOSI;ULVA_SP;CRYPTOM;PETALONI;SARCOTH;SCHYZIMENIA;ADENOCY;AHNFELTI;AHNPSIS;CHONDRUS;CODIUM;COLP_PHA;COLP_SIN;GEL_LING;GEL_REX;GEL_SP;GEL_SEC;GLOSSOPH;GRATELOU;GYMNOG;HALO_FUN;HYPNEA;LAURENC;MAZZAE;MAZZAE_SEC;MONTEMAR;MONTEMAR_SEC;NOTHOGE;GIFORDIA;RHODOGLOSSUM;GASTROCLONIUM;PETROGLO;PLOCAM;PRIONIT;RHODYM;SCHOTTE;TREMATO;DURV_PRI;DURV_SEC;DURV_DENS;LESS_PRI;LESS_DENS;MACR_PRI;LESS_NIG_SEC;MACR_PYR_SEC;CORALLIN;ERYTHROTRICHIA_POLIFORMA;HILDENB;LITHOTH;RALFSIA;ULV_CRU;PEYSO;DIATOMS;BANGIA;BLIDINGIA;SAND;BA_ROCK;SP_RED_1;SP_RED_2;CERAMIAL;CYANOPHYTA;CYANOPHYTA SEC;ESPONJA_AMARILLA;SCU_SP;SPIRORBIDO;BRYOZOO;%;MEANSST;SEASON$;%SEASON$;HEIGHT$;BENCH;SLATITUDE;RANDOM;QUADRAT$;OLD_QUADRAT$;ROW_N;REMARKS;M 18;SAMPLE.TIME
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L1_04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;NA;0;0;8;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;30;90;NA;0;0;0;0;0;1;0;8;53;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUIS_L1_04;ELQ_L1_4;2902;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L1_05;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;12;0;0;85;0;9;0;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUIS_L1_05;ELQ_L1_5;2903;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L1_06;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;15;0;0;74;0;5;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUIS_L1_06;ELQ_L1_6;2904;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L1_07;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;8;0;0;20;0;1;0;8;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUIS_L1_07;ELQ_L1_7;2905;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L1_08;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;2;6;NA;3;0;0;70;0;3;0;8;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUIS_L1_08;ELQ_L1_8;2906;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L2_09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;9;60;NA;0;0;0;0;0;1;0;62;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;2;33;random;QUIS_L2_09;ELQ_L1_9;2907;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;L;QUIS_L2_10;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;2;6;NA;16;0;0;70;0;1;0;62;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;2;33;random;QUIS_L2_10;ELQ_L1_10;2908;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_01;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;NA;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;3;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_01;ELQ_M1_1;2909;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;5;0;0;0;0;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_02;ELQ_M1_2;2910;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;2204;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;3;0;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_03;ELQ_M1_3;2911;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;244;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;54;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_04;ELQ_M1_4;2912;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_05;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;44;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_05;ELQ_M1_5;2913;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;29;0;3;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_06;ELQ_M1_6;2914;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_07;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;45;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_07;ELQ_M1_7;2915;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M1_08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUIS_M1_08;ELQ_M1_8;2916;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M2_09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;2;33;random;QUIS_M2_09;ELQ_M1_9;2917;NA;0;1
NA;NA;2004;QUIS;33,38;71,7;M;QUIS_M2_10;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;68;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;2;33;random;QUIS_M2_10;ELQ_M1_10;2918;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_01;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;31;100;NA;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_01;QUN_L1_1;2919;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;21;NA;2;0;0;8;0;18;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_02;QUN_L1_2;2920;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_03;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;38;100;NA;0;0;0;0;0;1;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_03;QUN_L1_3;2921;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;NA;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;2;1;NA;20;0;0;100;0;9;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_04;QUN_L1_4;2922;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_05;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;15;100;NA;0;0;0;0;0;17;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_05;QUN_L1_5;2923;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_06;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;8;26;NA;4;0;0;11;0;12;0;5;58;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_06;QUN_L1_6;2924;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_07;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;4;21;NA;9;0;0;0;0;14;0;1;66;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_07;QUN_L1_7;2925;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_08;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;7;0;0;26;0;13;0;0;74;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_08;QUN_L1_8;2926;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_09;0;0;0;0;80;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;15;0;0;90;0;7;0;1;68;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_09;QUN_L1_9;2927;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;L;QUNT_L1_10;0;0;0;0;12;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;20;60;NA;8;0;0;40;0;9;0;1;58;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;3;1;33;random;QUNT_L1_10;QUN_L1_10;2928;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;M;QUNT_M1_01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;8;0;0;0;0;NA;0;0;224;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;9;0;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;1;0;4;0;0;0;0;34;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUNT_M1_01;QUN_M1_1;2929;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;M;QUNT_M1_02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;NA;0;0;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;13;0;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;66;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUNT_M1_02;QUN_M1_2;2930;NA;0;1
NA;NA;2004;QUNT;33,18;71,7;M;QUNT_M1_03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;NA;0;0;13200;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;8;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;61;0;0;0;0;0;0;0;0;0;%;13,4;summer;3;2;1;33;random;QUNT_M1_03;QUN_M1_3;2931;NA;0;1
